Date,Close,High,Low,Open,Volume
2024-01-02,140837.5625,141233.17363061797,138167.18736832865,138167.18736832865,2147458
2024-01-03,135299.03125,139255.1432748538,135299.03125,138463.92086988303,3257820
2024-01-04,134903.40625,137277.07322214075,134309.9895069648,135299.01741202344,2661970
2024-01-05,135991.34375,135991.34375,134309.99622727273,134309.99622727273,1846781
2024-01-08,134507.78125,136386.93407628677,133914.36456801472,135991.32295496325,2498302
2024-01-09,135892.4375,137969.3961517467,135101.21515647744,137474.88218704512,3473806
2024-01-10,132035.234375,136584.76305009364,130650.59521301498,136189.15186095505,3769252
2024-01-11,134507.78125,135595.7118336397,130947.28115808824,130947.28115808824,3594909
2024-01-12,132628.640625,135793.52988674497,131936.3210989933,134903.4047818792,1878915
2024-01-15,132628.640625,133617.66851929532,132035.22388842283,133320.9601510067,353911
2024-01-16,130650.578125,132233.02267458366,129661.55028151022,131145.0920467449,3670169
2024-01-17,129562.6484375,133024.24591483778,127584.59273616412,132331.92641937023,3822702
2024-01-18,134705.59375,135299.01046255507,129167.03776615272,130057.16283498531,3050556
2024-01-19,139749.640625,139749.640625,135892.4318604034,137178.16811526893,4946040
2024-01-22,141035.375,143804.6530504909,140738.6666374474,143606.8474754558,3784276
2024-01-23,139255.109375,141233.1649058949,136782.5399613814,140738.65102317117,2912611
2024-01-24,139947.4375,140145.24306537103,136090.22897526502,138463.89575971733,2580665
2024-01-25,135892.4375,142123.31345524016,135397.92353529838,141134.28552583695,4708651
2024-01-26,134507.78125,137079.25353860293,134507.78125,134705.58681066177,3247410
2024-01-29,133518.78125,135496.83726851852,133518.78125,134013.29525462963,2311854
2024-01-30,135397.921875,136288.04700054784,132925.35208181155,133815.4772073594,2297631
2024-01-31,133222.0625,135101.2155716407,132134.13177431328,133320.96529324426,2815362
2024-02-01,131244.0,134112.18085908063,130254.9721175584,131639.61115297663,3778274
2024-02-02,133419.875,133815.48619347665,130749.49944403263,130848.40224240179,3708253
2024-02-05,130848.390625,134309.988260582,130254.97388747166,133419.8631542895,3300954
2024-02-06,136485.859375,136881.4705615942,130551.69157608696,132233.03911911233,4672324
2024-02-07,136485.859375,136980.37335824277,134013.28945878622,135101.2202219203,3348045
2024-02-08,141233.1875,141430.9930847339,136386.9506740196,137474.88139005602,5780714
2024-02-13,148354.1875,148354.1875,143409.04791666666,145189.29816666667,6902585
2024-02-14,147068.453125,147562.96708977807,143310.1469926866,144694.78609406523,4396924
2024-02-15,147266.25,151024.55591000672,146376.12491605105,149639.91689053056,3560211
2024-02-16,145189.296875,148947.60292489783,144101.3661763454,148947.60292489783,3265836
2024-02-19,149639.9375,151519.0907138136,144398.08906146727,144595.89466292135,3997323
2024-02-20,147958.578125,149442.12001796457,145881.6194748496,148650.89767505013,3507601
2024-02-21,147365.15625,150530.04551174497,145486.00325083893,145486.00325083893,4278500
2024-02-22,154782.875,154782.875,150925.6659744409,152804.81908945687,5966352
2024-02-23,159629.109375,165068.76304019516,158046.66467239778,165068.76304019516,7012032
2024-02-26,160024.71875,162991.8025339926,156662.0237948084,156662.0237948084,4329477
2024-02-27,152112.484375,158244.45708712612,151617.97044660273,157255.4292303316,6107954
2024-02-28,156266.390625,157453.22397151898,152112.47391218354,152804.79336431963,3666960
2024-02-29,154486.15625,156662.0176056338,152804.8088388284,153200.4199943982,3386307
2024-03-04,164673.140625,166255.5852195946,158936.7789695946,159233.4873310811,5230909
2024-03-05,163980.84375,167145.7333760555,162299.496136158,163288.52414430035,3612530
2024-03-06,161112.640625,163684.11309660834,160914.83505026088,162299.47407343463,2672526
2024-03-07,163090.703125,164079.73103964524,159233.49425788358,162695.0919591419,3052700
2024-03-08,170013.890625,172980.97423102093,167442.4181664485,167936.93210078534,5089650
2024-03-11,164772.046875,167046.81102753602,162892.89387942676,163189.60224714887,3450905
2024-03-12,163881.921875,165365.46371454434,162200.57445684972,164277.53303221182,3102706
2024-03-13,161804.96875,167838.03910070294,160222.5240678484,166750.10838172372,5072935
2024-03-14,160123.625,162398.38928350835,159332.40264051885,161804.97251389746,3655060
2024-03-15,159431.296875,161112.64429861974,156859.82434475806,157848.85224100496,4099531
2024-03-18,162497.296875,162695.10247070907,159233.50454580036,159431.31014150943,2696598
2024-03-19,158442.265625,160024.71022549938,155870.7931491885,159925.80743796818,4159293
2024-03-20,154782.875,159629.11198083067,152409.20790734823,158442.27843450478,5692523
2024-03-21,168134.75,169519.38911764708,160815.94323529414,163387.41588235294,9205769
2024-03-22,167936.9375,171991.95189193168,165563.27053886926,167145.71517962308,5400916
2024-03-25,167541.328125,172882.078844451,166651.2030050915,168629.25882711037,3434516
2024-03-26,174662.3125,177530.49316959232,170013.88175962627,170112.78454133635,6549669
2024-03-27,179211.859375,180992.10963369205,173673.30301462472,174761.23372826987,5774536
2024-03-28,176537.0625,180400.66824494948,176338.92887205386,176338.92887205386,3424716
2024-03-29,181292.25,182183.85122950817,175942.6426229508,177527.71147540983,3035080
2024-04-01,183768.9375,188722.27813342318,183273.6034366577,184660.53881401618,2723474
2024-04-02,184561.46875,188226.94075415996,182679.19934245842,186245.60453569514,4207759
2024-04-03,177527.71875,181985.7250802176,176537.0506766183,180301.58935546875,5416518
2024-04-04,186245.59375,186740.92777593085,182282.9215425532,182679.1887632979,5344102
2024-04-05,181094.109375,185849.31574808533,180103.44138060723,183075.44536378555,4043133
2024-04-08,179509.046875,182183.850553601,178320.24524006623,182183.850553601,3278855
2024-04-09,181193.1875,183570.7908351558,180004.3858324221,180598.78666621103,2302751
2024-04-11,186641.859375,186641.859375,180697.85111464967,181193.18513634554,4098231
2024-04-12,185651.203125,189613.87555029348,185254.93588247066,186939.07166322038,3097301
2024-04-15,186443.734375,186641.8679928268,181292.26031150372,183669.8637254251,2672047
2024-04-16,177428.65625,183768.93207356226,176636.12177205473,182679.1971663875,4956035
2024-04-17,177032.375,180796.91347229996,176041.70698097371,177923.97621712368,4340591
2024-04-18,180598.796875,181589.46498731486,173763.18690002742,174357.58776741635,4170243
2024-04-19,171682.78125,176834.25535559724,167918.2424805251,175546.38682919793,7545976
2024-04-22,169998.640625,170791.1750801282,165441.5675080128,169107.03936298075,5882906
2024-04-23,169404.25,172079.05394736843,168116.38143274855,170989.31900584797,3975371
2024-04-24,178122.125,178518.3922413793,174654.786637931,177230.52370689655,4254632
2024-04-25,169007.96875,175051.04383426142,169007.96875,172178.10649912074,5332149
2024-04-26,176140.78125,176636.11528051182,173267.8438730315,174555.7123523622,5471765
2024-04-29,174258.515625,178716.5219940307,173961.31520039795,177428.65348742183,2892809
2024-04-30,172574.390625,177329.59771455225,172178.1233675373,174258.52646921642,3655060
2024-05-02,171979.984375,173069.71929903515,167422.9110563076,167422.9110563076,3168250
2024-05-03,171583.703125,175843.575662168,171583.703125,175348.24164621826,2336256
2024-05-07,177924.0,179211.86859688198,177626.79955456572,177725.86636971048,4349589
2024-05-08,176338.921875,177725.8572155899,174357.5856741573,175942.65463483147,2304744
2024-05-09,173763.1875,177725.85996294185,173763.1875,177329.59271664766,2861600
2024-05-10,178221.1875,178419.32111589774,174753.8492217899,174852.91602973876,2813668
2024-05-13,182084.796875,182282.93049510338,177329.58999251903,178320.2580930359,3230023
2024-05-14,183570.796875,184066.13091945494,180103.45856381542,182481.06197719913,2763069
2024-05-16,191198.953125,192189.62127590674,189316.6836382772,189316.6836382772,5083178
2024-05-17,188127.875,191694.28021327013,188127.875,190208.27804107426,2841394
2024-05-20,188326.0,191397.07101525512,186839.9978958443,190505.4697527617,3592128
2024-05-21,190208.265625,191694.2677001953,189415.73118489582,191595.2008951823,2468109
2024-05-22,195855.078125,195855.078125,189118.53522540466,190109.20329887458,3949439
2024-05-23,198133.609375,202096.2815625,196350.406890625,201600.9475390625,4681849
2024-05-24,196746.671875,200610.27721393504,195656.93703581317,197935.47351774923,3793872
2024-05-27,199619.625,207049.6358560794,197242.0215260546,201600.96122828784,4774882
2024-05-28,200610.28125,203582.28541666668,198628.9451388889,200610.28125,2084945
2024-05-29,200610.28125,208040.2916666667,198628.9451388889,208040.2916666667,3073139
2024-05-30,193873.75,200610.2931783342,193873.75,200610.2931783342,2402236
2024-05-31,187434.390625,193378.39878435517,186443.7225984408,192585.86436310783,5958829
2024-06-03,192387.734375,192784.00159307415,186443.72610388775,187731.59456262874,2982443
2024-06-04,191496.140625,194666.27849359805,191099.87339142524,194567.21168520435,1996780
2024-06-05,191892.40625,193378.40836344863,187038.13267940114,187632.5335247806,2709631
2024-06-07,205563.640625,205563.640625,195458.82551957833,197638.29544427712,4805326
2024-06-10,206058.953125,207544.9551908053,203086.94899338944,204077.61703725962,2448961
2024-06-11,210516.96875,212993.63897058822,204077.62617647057,208040.29852941175,3070163
2024-06-12,212993.640625,213984.30872093022,209030.96824127907,210021.6363372093,2151331
2024-06-13,219928.3125,224386.31883445947,216956.30827702704,223890.9847972973,5777279
2024-06-14,218937.65625,222900.3287613122,213984.31561085972,222900.3287613122,3311223
2024-06-17,220918.984375,227358.32696889015,216956.31200952915,216956.31200952915,2198340
2024-06-18,232311.671875,232311.671875,224881.66104744136,224881.66104744136,3136231
2024-06-19,231320.984375,240732.3306343683,229339.64832039614,232806.98641595288,3758652
2024-06-20,235283.671875,236274.33996710528,228844.3292763158,231320.99950657896,2927358
2024-06-21,231816.328125,232311.66215945513,227853.65584935897,228348.9898838141,3848394
2024-06-24,220918.984375,227853.661014574,217946.98010089688,225872.32483183857,5080726
2024-06-25,222900.3125,222900.3125,212993.63194444447,213488.96597222224,5730999
2024-06-26,234788.34375,236274.34592563292,225376.99663765822,225872.33069620252,5166862
2024-06-27,234589.953125,237069.76235465117,225662.63989825582,227646.48728197676,3763005
2024-06-28,234589.953125,235581.87681686046,230622.25835755814,233598.02943313954,2368287
2024-07-01,233598.03125,234589.95494957536,230126.29830148618,231614.18385084925,1709955
2024-07-02,230126.28125,235085.89938038794,228638.39581088364,233598.01394127155,2343947
2024-07-03,234093.984375,234093.984375,223182.82408633476,229134.36606197036,3315677
2024-07-04,228142.453125,238557.65207201085,223182.83457880435,238557.65207201085,7599882
2024-07-05,234093.984375,235581.8698689089,225662.63324284958,226654.5569054555,4041293
2024-07-08,231614.171875,235085.90464400427,230622.24822671307,232110.13369914348,2309023
2024-07-09,236573.796875,239053.60606656183,231118.21665356393,233598.02584512578,4810781
2024-07-10,237069.75,237069.75,232110.13179916318,235581.86453974896,2579373
2024-07-11,239053.609375,246493.03705264523,239053.609375,240541.49491052906,5336097
2024-07-12,231118.21875,234093.98980686694,228142.44769313306,230126.2950643777,4972976
2024-07-15,228142.453125,233598.0335258152,224670.72014266305,233102.07167119565,3301380
2024-07-16,231118.21875,233102.06612124463,222190.90557939914,224670.71479345494,3982189
2024-07-17,218719.171875,228142.4468537415,218719.171875,227646.48501275512,6051510
2024-07-18,210783.78125,213263.59044117646,207312.04838235295,210783.78125,8847665
2024-07-19,207808.0,212271.65632458235,205328.1909307876,206816.07637231503,4519170
2024-07-22,203344.359375,207808.01604420732,198880.70270579268,207312.05419207318,6662441
2024-07-23,203344.359375,207808.01604420732,198880.70270579268,206816.09233993903,5976519
2024-07-24,206816.09375,210783.7885941247,198384.742206235,200368.58962829737,4838734
2024-07-25,188465.5,197194.42842105264,187473.57631578948,194615.42684210525,12503762
2024-07-26,190250.96875,192929.16278349844,184597.00356816995,189259.04503388947,8769107
2024-07-29,194020.28125,194119.47362282718,190647.74057387526,193425.1270130368,4017366
2024-07-30,187374.390625,190647.73889955002,184993.77369805452,189755.00755194548,5165131
2024-07-31,193028.34375,193425.11321300102,183704.26136947586,186481.64761048305,6439929
2024-08-01,191738.84375,199872.61777353854,191738.84375,199872.61777353854,6457167
2024-08-02,171801.171875,182513.9470265589,171007.63297488453,182117.17757650116,13050139
2024-08-05,154839.28125,169817.32831518256,150375.62483984625,166643.17264573992,12358821
2024-08-06,162377.90625,165056.10018326205,160195.6741562309,163766.59940058034,10717321
2024-08-07,167932.671875,169618.9420592144,156128.7805854991,159600.51331770525,9732037
2024-08-08,162080.328125,166841.56175413096,159898.09604498165,161286.7891868115,5370361
2024-08-09,170114.921875,171404.42274052478,167436.7277696793,171404.42274052478,5141277
2024-08-12,175570.5,178347.88644067795,171206.03559322032,173090.6906779661,4413736
2024-08-13,180430.921875,180926.8837273227,177355.95839059923,178447.0744657092,4234287
2024-08-14,185192.140625,186580.83369878147,183208.29337674077,186481.6413363685,4420516
2024-08-16,198087.171875,198384.74899849773,193127.55315003754,194417.0540185278,6959688
2024-08-19,192334.0,198285.54203197526,190846.1144920062,198285.54203197526,3977026
2024-08-20,198087.171875,200864.55836097896,196500.093883012,197095.2481300075,4258190
2024-08-21,191044.5,193821.88629283488,189556.6144859813,191441.26947040498,4508983
2024-08-22,189556.609375,192829.95741758242,187473.56971153847,190449.34065934067,3166217
2024-08-23,184001.84375,187771.15375673855,183902.65138140164,184497.8055929919,4371332
2024-08-26,178149.5,186977.6211024499,178149.5,186283.27449888643,4913204
2024-08-27,173586.640625,178744.6436607143,171999.56276785713,175372.10321428571,5796566
2024-08-28,177851.921875,179339.80744562187,172594.7261921361,173586.649905884,5590086
2024-08-29,168329.453125,170313.30053955512,165849.64385680613,166246.41333971714,8284585
2024-08-30,172297.140625,174082.60322215027,168031.86886514106,169618.9467292746,4498221
2024-09-02,172594.71875,173487.45005387932,167039.94619252873,172197.9492816092,3507670
2024-09-03,166940.75,172396.33006535948,166940.75,171503.59878193703,3286574
2024-09-04,153549.78125,157715.8605862403,151665.126312177,151665.126312177,10020391
2024-09-05,158112.640625,161683.56600925344,155335.25421502508,155732.02370216436,5349484
2024-09-06,155136.859375,156922.32195092711,153648.97389506074,155831.205932305,3459914
2024-09-09,155732.03125,156426.3778861465,149284.5267714968,150574.02766719746,4484162
2024-09-10,154244.140625,160394.06777532154,153053.83214429262,156128.7957194534,4718523
2024-09-11,155930.390625,157418.2760317271,153053.81217199427,155533.6211832061,3203928
2024-09-12,167436.71875,169916.52797319312,162477.10030361373,163865.79346860189,8628996
2024-09-13,161485.171875,165353.6741496468,159798.90165271805,165155.28941761365,5246578
2024-09-19,151565.9375,154442.51615674084,143531.35573462042,153450.5924820026,15001257
2024-09-20,155831.203125,159501.3205760662,154640.89476249204,159203.74348543922,7155655
2024-09-23,160691.640625,161584.37196180556,154442.52126736112,154541.71363811727,4497592
2024-09-24,162179.53125,162377.91599770644,157914.25917431194,162377.91599770644,3442530
2024-09-25,163964.984375,167932.6790967181,163667.40727087113,165353.67752760134,4665075
2024-09-26,179439.0,179439.0,174776.95854063018,176959.19071310115,9519633
2024-09-27,182618.421875,188083.06453176006,182618.421875,186294.6360259113,6886272
2024-09-30,173477.5625,182618.41917239403,173477.5625,182519.06203465062,4859468
2024-10-02,168012.921875,174371.77876441454,168012.921875,171589.77887529568,4720638
2024-10-04,172980.78125,174471.13835439403,169602.63848004022,170596.20988296956,3633358
2024-10-07,183711.359375,183711.359375,174868.57355327206,177253.14501081666,3904925
2024-10-08,176855.703125,183810.70268609552,176855.703125,181028.7028616573,3988028
2024-10-10,185499.78125,186890.78121652384,182220.99561462237,183313.92415974825,6325045
2024-10-11,184804.28125,189970.85255376343,183910.0669858871,188778.56686827957,3475666
2024-10-14,184804.28125,191063.78109879032,185698.4955141129,185698.4955141129,3309274
2024-10-15,191659.921875,191957.99329315708,188480.49341465786,190666.35048114308,4060365
2024-10-16,187486.921875,191262.4931687202,182419.70777027027,183512.63630266296,4787317
2024-10-17,194740.0,194740.0,187486.92857142858,189970.85714285713,3996946
2024-10-18,186095.921875,196925.85005672718,185002.9933428991,196925.85005672718,5509895
2024-10-21,189672.78125,191063.78121726034,186791.4241749607,188182.42414222105,2428544
2024-10-22,186592.703125,194044.4883935703,186294.6317142572,194044.4883935703,3466963
2024-10-23,194740.0,195435.5,186791.42857142858,187288.2142857143,4366079
2024-10-24,196925.859375,200701.4308463673,188778.57356836527,192256.07360778254,6344515
2024-10-25,199707.84375,204675.70055970148,198118.12957089551,201694.9864738806,5530362
2024-10-28,194740.0,203682.14285714284,192951.57142857142,202191.7857142857,4114186
2024-10-29,189076.640625,195733.56911784026,187884.3549247898,194739.9977009984,4067991
2024-10-30,193746.421875,194143.8504326923,188182.4220673077,188977.27918269232,3580400
2024-10-31,185102.359375,191659.93088264894,184903.64508688942,188679.21656099035,4573282
2024-11-01,181028.703125,183711.34581675357,179339.63180056258,181326.77453519485,3478519
2024-11-04,192752.859375,192752.859375,182519.0735422036,184009.43070231957,3569575
2024-11-05,191958.0,197522.0,190865.07142857142,192355.42857142858,3560310
2024-11-06,194541.28125,197919.42402962205,191461.2098921093,196429.06692096527,3460361
2024-11-07,194541.28125,197025.20976442797,191858.63845441776,196130.99549923392,2976546
2024-11-08,199211.0625,201694.99096009973,197521.99114713215,199211.0625,3031573
2024-11-11,191361.859375,198018.78802407839,191163.1450869678,198018.78802407839,2636191
2024-11-12,184605.5625,191262.49074946178,183711.348257535,191262.49074946178,3920254
2024-11-13,181724.203125,188281.77415083378,181426.13171473483,184506.2029541416,3172827
2024-11-14,171887.859375,183711.35952854046,170596.2165010838,181724.2166455925,6309368
2024-11-15,177054.421875,177849.27898779462,172483.99347643097,172881.42203282827,4330750
2024-11-18,170596.203125,176656.9884427781,169205.20321600174,172682.70298849736,3885644
2024-11-19,169503.28125,171788.49547552757,167019.3527439918,169304.56696951934,4075013
2024-11-20,169503.28125,173974.3525608148,169105.8526890387,173874.99542057444,3689296
2024-11-21,167714.859375,171887.8594305391,167118.716509923,167118.716509923,3821502
2024-11-22,175564.0625,177054.4195670628,170099.41992076967,170596.2056097906,3919973
2024-11-25,175862.140625,178346.06916490113,172782.0692355226,173378.21208509887,4393882
2024-11-26,175961.5,176557.64285714284,173576.92857142858,174073.7142857143,1996128
2024-11-27,167218.0625,174570.4906788473,166820.63394979204,174471.1335412953,4756820
2024-11-28,160064.359375,165230.93087562075,159766.28794227188,163541.85942349472,5691298
2024-11-29,158872.0625,161355.9909318324,156586.8483427142,158971.4196372733,4682788
2024-12-02,157779.140625,161654.06914160892,157580.42634209697,161157.28343435138,3558868
2024-12-03,163839.921875,164038.63615259246,158077.20782481806,158176.5649636143,4180365
2024-12-04,166920.0,166920.0,160064.35714285713,160263.07142857142,5701792
2024-12-05,171887.859375,174471.1451228324,168211.64504154626,168907.14505057805,4671438
2024-12-06,166025.78125,172483.99536205866,163939.28130610412,172384.63822187315,4434259
2024-12-09,167814.203125,169503.27444123742,163939.27481127885,166025.7746725133,5305672
2024-12-10,169304.5625,169304.5625,166522.56264671363,166919.9911971831,3159112
2024-12-11,170695.5625,170695.5625,165926.41989231666,166323.84844295692,2281189
2024-12-12,174967.921875,176259.56468270867,172384.63625958262,175365.35043121804,4550292
2024-12-13,174371.78125,175265.99551282052,172384.6384437322,173278.85270655272,3677980
2024-12-16,178147.359375,179240.2879601227,176160.21649295872,176259.5736370608,3278975
2024-12-17,182817.140625,183313.92633322012,180929.3549337636,181823.56920855978,3188910
2024-12-18,182320.359375,182717.78795129427,180432.57363760218,182221.00223092642,2363872
2024-12-19,173875.0,175663.42857142858,171887.85714285713,172782.07142857142,4833862
2024-12-20,167416.78125,173676.28108308604,166025.781287092,172980.78110163205,4487308
2024-12-23,168509.703125,172185.91716723173,168509.703125,168907.13167010614,3287596
2024-12-24,167416.78125,170794.92401706232,167218.06696958456,170596.20973664688,1844961
2024-12-26,169006.5,170894.2857142857,168311.0,168907.14285714284,2022727
2024-12-27,173378.203125,174868.56017191976,168907.1319842407,169006.489120702,2643523
2024-12-30,172782.0625,174669.84811673374,171291.70543415757,172881.41963772284,1434202
2025-01-02,170099.421875,171092.99326445677,168907.13620765187,169403.92190238024,2102175
2025-01-03,180730.640625,181525.49775804012,171987.21216155853,173378.21214437878,4233446
2025-01-06,198515.5625,198515.5625,183214.5631881882,183214.5631881882,7320382
2025-01-07,193746.421875,205172.49290865383,193547.70759615384,203682.1358173077,6075445
2025-01-08,193448.359375,196826.50227112224,189772.14504686696,191858.64507094247,4275792
2025-01-09,203682.140625,204675.71204268292,198515.56925304877,199707.8549542683,6692254
2025-01-10,202191.78125,211133.92390970516,201198.2098433661,206662.8525798526,6149475
2025-01-13,193050.921875,201694.99300373136,192653.49331735718,201694.99300373136,4767294
2025-01-14,193746.421875,196627.77891826924,192355.42192307694,193050.92189903845,3019149
2025-01-15,196925.859375,199707.8594065338,196429.07365508325,196727.1450870333,3620460
2025-01-16,208650.0,208650.0,205172.5,207159.64285714284,6029645
2025-01-17,213121.0625,216101.77666083915,207656.41987179487,208153.20556526806,5041329
2025-01-20,210637.140625,217592.14055129717,209146.78349793633,217592.14055129717,3036234
2025-01-21,216598.5625,218585.70527522935,212624.2769495413,215108.20541857797,3323212
2025-01-22,224050.34375,225540.7008037694,215604.9871119734,220076.05827328158,5901740
2025-01-23,218088.921875,224050.3502633827,213617.850583713,219579.2789720957,5994781
2025-01-24,219579.28125,225540.70970022626,216101.78132070135,219082.49554581448,3771572
2025-01-31,197919.421875,203185.35026826055,193547.7077371988,195733.5648060994,11871995
2025-02-03,189672.78125,191957.9954819277,185698.49562925615,190268.92409311156,7926444
2025-02-04,189871.5,193050.92857142858,188877.92857142858,191659.92857142858,5851146
2025-02-05,197522.0,198118.14285714284,190666.35714285713,190666.35714285713,4245118
2025-02-06,202191.78125,203682.13835995086,199211.0670300983,200701.42414004914,4032622
2025-02-07,201695.0,204675.7142857143,199211.07142857142,203682.14285714284,2206293
2025-02-10,196826.5,201695.0,195733.57142857142,196528.42857142858,2779740
2025-02-11,198416.203125,200204.63159583125,196727.13179143716,199707.84590948923,2488710
2025-02-12,197621.359375,198614.9308147939,194740.0021995978,195236.78791949473,2884072
2025-02-13,207159.640625,207159.640625,196826.49787919666,197521.99787170265,3574410
2025-02-14,208650.0,210637.14285714284,205172.5,207656.42857142858,2598656
2025-02-17,210637.140625,214611.42629716982,209643.56920695756,210140.35491597877,2497922
2025-02-18,208650.0,213617.85714285713,205669.2857142857,210637.14285714284,1937894
2025-02-19,217095.34375,218088.9151172769,212624.27259725402,214611.41533180777,3537720
2025-02-20,210637.140625,217095.35484227596,209643.56920695756,215604.99771521226,3080242
2025-02-21,208153.203125,209643.5601879475,204178.9176238067,208153.203125,2601151
2025-02-24,203682.140625,203682.140625,199707.8549542683,201198.21208079267,3087127
2025-02-25,199211.0625,200701.41957605985,197919.4197007481,198515.56253117207,3651613
2025-02-26,201695.0,204675.7142857143,197323.2857142857,197720.7142857143,3849749
2025-02-27,199200.0,205000.0,198100.0,204500.0,3993419
